,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2014-04-24,396.5812377929688,0.9852,0.013,0.864,0.123,396.5812377929688,396.5812377929688,396.5812377929688,0.0
2014-04-25,396.9500122070313,0.9562,0.023,0.862,0.114,398.5,400.0,395.4187622070313,5962904.0
2014-04-28,397.2562561035156,0.9417,0.029,0.879,0.092,396.125,399.125,395.625,6042480.0
2014-04-29,397.21875,0.7205,0.02,0.934,0.046,397.875,399.375,396.375,4835464.0
2014-04-30,397.6000061035156,0.9472,0.035,0.86,0.106,397.2062377929688,398.75,396.375,7741936.0
2014-05-02,402.4624938964844,0.9603,0.0,0.878,0.122,398.125,405.875,398.125,4764392.0
2014-05-05,397.1124877929688,0.9881,0.0,0.841,0.159,399.0,404.125,396.8187561035156,4196688.0
2014-05-06,395.6437377929688,0.9826,0.016,0.895,0.089,397.1124877929688,398.0625,394.375,4566024.0
2014-05-07,383.4187622070313,-0.9726,0.095,0.845,0.06,393.875,396.25,381.25,15596072.0
2014-05-08,383.1625061035156,0.9811,0.025,0.859,0.116,383.75,386.0499877929688,380.8062438964844,9161992.0
2014-05-09,388.9312438964844,0.8763,0.072,0.819,0.11,383.125,390.625,381.6062622070313,6179400.0
2014-05-12,396.8875122070313,0.973,0.054,0.835,0.111,389.7749938964844,398.3125,388.1312561035156,7044200.0
2014-05-13,408.15625,0.9906,0.0,0.883,0.117,397.875,409.375,397.875,7299968.0
2014-05-14,406.7625122070313,0.9871,0.014,0.776,0.211,406.28125,408.125,402.1437377929688,5184688.0
2014-05-15,409.0562438964844,0.997,0.009,0.8,0.191,406.7625122070313,411.8562622070313,400.65625,8409192.0
2014-05-16,397.1937561035156,0.9931,0.034,0.819,0.147,412.375,417.5,382.3812561035156,14188792.0
2014-05-19,376.8812561035156,0.88,0.04,0.883,0.077,399.75,399.75,375.0125122070313,17246512.0
2014-05-20,390.2749938964844,0.9713,0.006,0.893,0.101,381.125,392.3562622070313,380.2749938964844,8787344.0
2014-05-21,394.6375122070313,0.9841,0.018,0.831,0.152,389.75,395.5375061035156,387.3812561035156,6788304.0
2014-05-22,389.2374877929688,0.9746,0.01,0.857,0.133,395.0,397.5,385.1437377929688,9832744.0
2014-05-23,383.6937561035156,0.977,0.052,0.814,0.135,390.625,396.375,376.5187377929688,9081776.0
2014-05-26,386.8562622070313,0.902,0.0,0.928,0.072,383.875,388.8687438964844,381.2687377929688,5750544.0
2014-05-27,391.7562561035156,0.9371,0.012,0.894,0.094,387.5,394.375,387.4375,4984128.0
2014-05-28,396.6625061035156,0.9997,0.068,0.769,0.163,390.4375,398.5,389.75,5389320.0
2014-05-29,365.5625,0.9878,0.076,0.838,0.086,378.125,378.125,364.375,41341328.0
2014-05-30,367.4249877929688,0.9987,0.026,0.836,0.138,367.5,369.9312438964844,360.0,28035616.0
2014-06-02,374.1437377929688,0.992,0.019,0.904,0.077,370.0625,374.7124938964844,370.0625,6229856.0
2014-06-03,377.1499938964844,0.9927,0.035,0.798,0.166,376.0,379.6187438964844,371.84375,6824936.0
2014-06-04,373.0625,0.9978,0.03,0.806,0.164,376.875,378.4187622070313,369.1875,5508008.0
2014-06-05,380.1437377929688,0.9975,0.052,0.817,0.131,375.0,383.5499877929688,370.25,12153720.0
2014-06-06,375.3812561035156,0.9966,0.044,0.825,0.131,375.0187377929688,376.25,368.75,16882424.0
2014-06-09,373.3062438964844,0.9849,0.077,0.792,0.132,375.75,376.875,372.0125122070313,10858344.0
2014-06-10,384.3937377929688,0.9598,0.062,0.847,0.091,375.0,386.1499938964844,374.5437622070313,10479176.0
2014-06-11,399.1687622070313,0.9945,0.045,0.832,0.124,388.125,407.15625,386.2937622070313,20375704.0
2014-06-12,396.8812561035156,1.0,0.02,0.876,0.104,410.0,412.1312561035156,390.0874938964844,21128856.0
2014-06-13,398.375,0.9998,0.026,0.83,0.144,398.5625,400.875,391.3812561035156,10151744.0
2014-06-16,405.5187377929688,0.962,0.073,0.825,0.102,398.25,407.4624938964844,397.5,9375328.0
2014-06-17,405.8562622070313,0.9886,0.011,0.906,0.084,406.125,408.375,402.3187561035156,10079392.0
2014-06-18,405.0625,0.983,0.014,0.846,0.14,405.625,409.375,401.59375,9791280.0
2014-06-19,413.9874877929688,0.9721,0.025,0.888,0.087,405.7312622070313,415.375,405.6375122070313,11313704.0
2014-06-20,414.5750122070313,0.9741,0.025,0.853,0.122,415.0,417.4249877929688,411.6062622070313,8853000.0
2014-06-23,404.0687561035156,0.981,0.022,0.905,0.073,412.5,413.6187438964844,402.6812438964844,6328112.0
2014-06-24,400.4750061035156,0.9423,0.034,0.881,0.086,403.75,404.3624877929688,399.0187377929688,10638024.0
2014-06-25,401.40625,0.9989,0.011,0.824,0.165,405.625,405.625,400.75,6433520.0
2014-06-26,397.8125,0.9922,0.015,0.859,0.125,402.5,404.375,396.09375,7376552.0
2014-06-27,402.9249877929688,0.9909,0.038,0.832,0.131,400.0,404.4500122070313,396.5,6890744.0
2014-06-30,406.9437561035156,0.9892,0.028,0.822,0.151,402.5,407.875,401.4249877929688,7290576.0
2014-07-01,402.6312561035156,0.6312,0.056,0.879,0.065,405.625,406.8500061035156,400.75,4662512.0
2014-07-02,401.9125061035156,0.9469,0.027,0.924,0.049,401.5,405.4500122070313,399.7749938964844,6119632.0
2014-07-03,401.3374938964844,0.9832,0.011,0.899,0.091,401.2749938964844,403.5499877929688,398.8125,7504912.0
2014-07-04,405.7437438964844,0.9664,0.041,0.848,0.111,400.0062561035156,407.2999877929688,400.0062561035156,5752968.0
2014-07-07,418.1812438964844,0.9958,0.003,0.838,0.159,408.125,421.0,407.5,11638312.0
2014-07-08,417.7687377929688,0.9558,0.02,0.862,0.118,418.625,425.7937622070313,412.8812561035156,11460480.0
2014-07-09,413.7937622070313,0.9391,0.035,0.884,0.081,416.25,423.0,411.25,8270752.0
2014-07-10,411.5874938964844,0.9959,0.049,0.735,0.216,414.375,422.7124938964844,406.3250122070313,11345616.0
2014-07-11,415.8312377929688,1.0,0.018,0.818,0.163,425.1749877929688,429.0,412.5437622070313,15826360.0
2014-07-14,403.15625,0.9876,0.048,0.843,0.109,414.375,414.375,398.2250061035156,8231600.0
2014-07-15,403.2062377929688,0.9955,0.015,0.847,0.138,404.875,407.2437438964844,402.1312561035156,4139800.0
2014-07-16,403.7000122070313,0.991,0.005,0.851,0.144,405.0,405.625,400.40625,4589488.0
2014-07-17,404.9125061035156,0.9842,0.071,0.829,0.1,407.5125122070313,418.2374877929688,403.9562377929688,4946672.0
2014-07-18,406.4437561035156,0.9409,0.058,0.85,0.092,406.625,409.3374938964844,405.4500122070313,4098368.0
2014-07-21,400.0874938964844,0.9117,0.025,0.887,0.087,406.875,409.1687622070313,398.5125122070313,7435968.0
2014-07-22,404.2124938964844,0.9851,0.039,0.822,0.139,400.625,405.8374938964844,399.7562561035156,8733360.0
2014-07-23,418.6812438964844,0.9978,0.0,0.838,0.162,406.125,419.375,406.125,11827336.0
2014-07-24,422.78125,0.9729,0.0,0.903,0.097,418.0,424.375,415.1812438964844,5571560.0
2014-07-25,419.0249938964844,0.8487,0.052,0.828,0.12,424.875,424.875,413.0874938964844,5337672.0
2014-07-28,421.3875122070313,0.9042,0.013,0.889,0.098,418.125,423.375,415.1062622070313,4601448.0
2014-07-30,421.5249938964844,0.9976,0.021,0.783,0.196,424.25,424.25,418.2000122070313,9934720.0
2014-07-31,420.9562377929688,0.9722,0.032,0.836,0.132,422.5,424.3624877929688,417.8999938964844,8457168.0
2014-08-01,417.6625061035156,0.9996,0.016,0.86,0.123,418.75,424.0,416.25,7607008.0
2014-08-04,433.1937561035156,0.9854,0.032,0.847,0.121,419.375,435.3624877929688,418.6625061035156,13086960.0
2014-08-05,439.125,0.9906,0.024,0.872,0.104,434.5,440.0,433.7562561035156,10985624.0
2014-08-06,446.9812622070313,0.998,0.053,0.808,0.139,440.625,451.0437622070313,440.625,18004184.0
2014-08-07,438.4187622070313,0.9498,0.054,0.857,0.089,437.375,443.0499877929688,435.2937622070313,7754224.0
2014-08-08,435.3312377929688,0.9978,0.009,0.794,0.198,437.5,440.0,434.375,3811352.0
2014-08-11,446.6875,-0.6966,0.073,0.877,0.051,440.5,447.9624938964844,438.75,5628672.0
2014-08-12,447.1000061035156,0.936,0.038,0.8,0.162,449.875,449.875,442.625,5916936.0
2014-08-13,451.0499877929688,0.9979,0.0,0.6,0.4,445.0062561035156,453.125,443.84375,8941360.0
2014-08-14,451.5687561035156,0.994,0.028,0.78,0.193,451.0,453.4624938964844,448.3250122070313,6762480.0
2014-08-18,444.9750061035156,0.8885,0.018,0.889,0.092,451.5,451.5,443.75,6777888.0
2014-08-19,443.4750061035156,0.9378,0.0,0.908,0.092,445.125,448.625,441.25,6424824.0
2014-08-20,444.3187561035156,0.9465,0.024,0.811,0.165,445.375,447.8125,443.375,3938224.0
2014-08-21,443.6187438964844,0.903,0.03,0.85,0.12,444.53125,445.4249877929688,441.25,4298880.0
2014-08-22,450.125,0.5848,0.067,0.846,0.088,443.6187438964844,451.0,443.5,4855040.0
2014-08-25,453.4750061035156,0.9432,0.0,0.804,0.196,449.875,454.4624938964844,445.2562561035156,4198352.0
2014-08-26,453.0187377929688,0.9969,0.02,0.827,0.153,452.75,455.0,450.0,5842128.0
2014-08-27,453.8187561035156,0.8779,0.0,0.953,0.047,453.75,456.25,450.1375122070313,5569872.0
2014-08-28,449.8500061035156,0.9896,0.025,0.733,0.243,453.625,454.2062377929688,447.6499938964844,7599304.0
2014-09-01,449.9562377929688,0.8955,0.0,0.912,0.088,451.2562561035156,452.3624877929688,448.125,3643152.0
2014-09-02,451.71875,0.9652,0.01,0.889,0.101,450.0,453.125,444.4437561035156,3583832.0
2014-09-03,466.78125,0.9939,0.033,0.803,0.164,451.25,468.2999877929688,451.25,11857560.0
2014-09-04,463.59375,0.9942,0.024,0.833,0.143,465.625,465.625,462.2312622070313,6238464.0
2014-09-05,466.34375,0.9862,0.0,0.847,0.153,466.5,474.375,463.1687622070313,6468352.0
2014-09-08,472.7062377929688,0.9991,0.055,0.727,0.218,466.5874938964844,473.8125,466.5874938964844,6517296.0
2014-09-09,467.0062561035156,0.4124,0.042,0.895,0.063,468.5,469.4312438964844,465.0,4316800.0
2014-09-10,458.4125061035156,0.128,0.061,0.875,0.063,463.5,463.5,457.5,5080752.0
2014-09-11,460.5187377929688,0.8474,0.008,0.905,0.086,459.25,462.4624938964844,453.8250122070313,5013032.0
2014-09-12,458.7374877929688,0.8143,0.028,0.895,0.077,461.0,463.5,456.25,3907552.0
2014-09-15,455.1625061035156,0.9126,0.05,0.867,0.083,458.125,458.5,453.4125061035156,4958800.0
2014-09-16,456.40625,0.8796,0.03,0.897,0.072,455.75,461.3125,452.9500122070313,5034904.0
2014-09-17,467.6312561035156,0.9813,0.042,0.838,0.121,459.9874877929688,468.5125122070313,458.8875122070313,7926120.0
2014-09-18,462.125,0.9937,0.037,0.831,0.132,459.2437438964844,466.2124938964844,456.8062438964844,9104776.0
2014-09-19,462.7562561035156,0.9947,0.023,0.859,0.118,462.375,473.4874877929688,460.1625061035156,14755016.0
2014-09-22,456.3250122070313,0.9678,0.0,0.882,0.118,460.0,460.34375,454.0,8612040.0
2014-09-23,450.8875122070313,0.9918,0.014,0.844,0.142,455.625,460.4312438964844,449.4437561035156,12962304.0
2014-09-24,455.6000061035156,0.9987,0.011,0.853,0.136,453.75,459.03125,449.78125,5564560.0
2014-09-25,461.375,0.9021,0.026,0.894,0.08,456.25,464.8500061035156,455.75,24975512.0
2014-09-26,460.0187377929688,0.9871,0.011,0.834,0.155,460.625,465.03125,457.5625,8864840.0
2014-09-29,468.6312561035156,0.9933,0.009,0.885,0.106,462.625,470.1187438964844,460.1375122070313,4996144.0
2014-09-30,468.46875,0.9988,0.006,0.896,0.098,468.0249938964844,469.5375061035156,462.6375122070313,6927368.0
2014-10-01,480.9125061035156,0.9994,0.013,0.881,0.106,465.25,482.4937438964844,465.25,9470864.0
2014-10-07,478.9125061035156,-0.897,0.088,0.86,0.052,471.1625061035156,486.6187438964844,471.1625061035156,20063456.0
2014-10-08,456.2687377929688,0.9001,0.042,0.896,0.062,473.125,474.0,455.125,20327680.0
2014-10-09,455.8500061035156,0.9882,0.027,0.893,0.08,462.5,464.25,453.2374877929688,12432832.0
2014-10-10,486.0812377929688,1.0,0.021,0.801,0.178,457.5,488.5,446.5874938964844,45893056.0
2014-10-13,492.8187561035156,0.9864,0.022,0.889,0.089,486.1625061035156,498.125,486.1625061035156,17726984.0
2014-10-14,489.7875061035156,0.9563,0.019,0.886,0.095,495.625,495.625,487.5,6860512.0
2014-10-15,489.7875061035156,0.9881,0.0,0.753,0.247,489.7875061035156,489.7875061035156,489.7875061035156,0.0
2014-10-16,483.1625061035156,0.9055,0.0,0.919,0.081,487.5125122070313,492.2875061035156,481.7937622070313,10017392.0
2014-10-17,481.4562377929688,0.9657,0.0,0.859,0.141,483.1124877929688,490.3500061035156,479.6375122070313,8190016.0
2014-10-20,476.5437622070313,0.9645,0.042,0.836,0.122,481.625,482.8187561035156,475.2625122070313,7702720.0
2014-10-21,471.6187438964844,-0.3612,0.068,0.878,0.053,481.2374877929688,481.2374877929688,463.75,26081384.0
2014-10-22,474.5062561035156,0.9863,0.009,0.778,0.212,476.1625061035156,476.4874877929688,472.0249938964844,5353320.0
2014-10-27,475.3812561035156,0.7184,0.009,0.943,0.049,481.25,481.25,472.7749938964844,4767752.0
2014-10-28,473.53125,0.8658,0.029,0.896,0.074,470.625,476.5437622070313,470.625,6666368.0
2014-10-29,485.1812438964844,0.9876,0.006,0.912,0.082,476.6187438964844,486.5874938964844,476.6187438964844,8229336.0
2014-10-30,493.3187561035156,0.9729,0.007,0.904,0.089,487.0,497.65625,487.0,15245208.0
2014-10-31,506.40625,0.9865,0.022,0.751,0.227,498.3812561035156,508.25,498.3812561035156,8670800.0
2014-11-03,510.7374877929688,0.9711,0.04,0.869,0.09,509.6124877929688,513.75,504.0562438964844,8578408.0
2014-11-05,515.5999755859375,0.9993,0.007,0.829,0.163,510.625,519.25,507.125,10241080.0
2014-11-07,520.8250122070312,0.9292,0.073,0.81,0.117,514.7874755859375,522.875,514.7874755859375,9970400.0
2014-11-10,520.6875,0.7339,0.012,0.938,0.051,521.8812255859375,522.6375122070312,517.5,5594168.0
2014-11-11,515.6500244140625,0.9904,0.014,0.854,0.132,520.625,520.625,512.9749755859375,6255088.0
2014-11-12,513.25,0.9975,0.024,0.822,0.153,515.125,518.8375244140625,512.1375122070312,5392896.0
2014-11-13,522.3250122070312,0.9985,0.015,0.82,0.165,515.25,525.1312255859375,514.0499877929688,4956680.0
2014-11-14,523.9562377929688,0.9977,0.027,0.812,0.161,524.25,526.4312744140625,521.75,5233176.0
2014-11-17,527.3062744140625,0.9951,0.0,0.832,0.168,523.125,528.4874877929688,518.5125122070312,5458184.0
2014-11-18,522.7937622070312,0.994,0.027,0.865,0.108,528.125,528.4749755859375,521.5125122070312,5267120.0
2014-11-19,521.6687622070312,-0.892,0.053,0.901,0.046,522.5,523.7437744140625,517.46875,5201120.0
2014-11-20,528.2000122070312,0.9942,0.041,0.859,0.101,523.75,529.0625,522.9812622070312,5347928.0
2014-11-21,518.2687377929688,0.996,0.029,0.785,0.186,521.25,522.375,512.7000122070312,10463272.0
2014-11-24,534.3875122070312,0.9918,0.008,0.809,0.183,525.0,535.2062377929688,523.9937744140625,11047440.0
2014-11-25,537.9000244140625,0.9812,0.009,0.858,0.134,536.875,539.9937744140625,530.75,14886576.0
2014-11-26,537.5562744140625,0.9708,0.0,0.837,0.163,537.5,539.7125244140625,533.9500122070312,7930800.0
2014-11-27,545.7374877929688,0.9917,0.008,0.847,0.145,540.2374877929688,547.0499877929688,539.0,17389032.0
2014-11-28,544.9812622070312,0.9855,0.025,0.789,0.186,546.2625122070312,549.75,542.9249877929688,14347264.0
2014-12-01,543.7312622070312,0.7877,0.032,0.903,0.066,548.375,550.2750244140625,536.5750122070312,18341864.0
2014-12-02,531.6500244140625,0.9616,0.024,0.894,0.082,541.2374877929688,541.2374877929688,528.75,10654992.0
2014-12-03,530.875,0.9975,0.029,0.808,0.163,525.375,533.2374877929688,521.1375122070312,12775044.0
2014-12-04,525.4500122070312,0.9918,0.01,0.887,0.103,527.5,536.2249755859375,523.75,9399228.0
2014-12-05,517.5750122070312,0.9949,0.041,0.84,0.119,528.75,529.1500244140625,514.9500122070312,7358760.0
2014-12-08,492.5375061035156,0.9998,0.055,0.781,0.165,502.25,504.75,489.4375,166320408.0
2014-12-09,491.2000122070313,0.9907,0.031,0.867,0.101,495.6875,496.5,488.1124877929688,10050460.0
2014-12-10,490.9375,0.9968,0.023,0.779,0.198,491.5,496.25,489.7749938964844,7804712.0
2014-12-11,480.2625122070313,0.9925,0.006,0.844,0.15,487.75,488.4874877929688,478.75,8285932.0
2014-12-12,484.6625061035156,0.9983,0.021,0.796,0.183,484.7625122070313,490.1000061035156,479.5249938964844,14572500.0
2014-12-15,481.2000122070313,0.9952,0.044,0.884,0.072,476.2374877929688,489.3125,476.2250061035156,12966284.0
2014-12-16,484.5,-0.2599,0.1,0.786,0.114,481.4249877929688,487.8999938964844,481.4249877929688,17792756.0
2014-12-17,484.625,0.9805,0.033,0.852,0.115,484.0,488.875,474.0750122070313,17851776.0
2014-12-18,491.4750061035156,0.9862,0.06,0.778,0.161,488.5,495.4500122070313,486.1875,19949980.0
2014-12-19,499.6625061035156,0.9915,0.012,0.844,0.144,499.3999938964844,502.0,496.5,14294632.0
2014-12-22,499.8999938964844,0.7553,0.029,0.915,0.055,501.5,502.5249938964844,493.8374938964844,10465104.0
2014-12-23,492.9125061035156,0.9724,0.007,0.876,0.118,500.2124938964844,505.4750061035156,490.8999938964844,8196952.0
2014-12-24,482.6375122070313,0.9913,0.0,0.888,0.112,494.0,496.75,478.7625122070313,27339488.0
2014-12-26,488.0625,0.9554,0.053,0.828,0.119,486.2749938964844,490.1749877929688,482.7374877929688,2268748.0
2014-12-29,489.4500122070313,0.9815,0.014,0.868,0.118,489.0125122070313,493.2000122070313,488.125,2792676.0
2014-12-30,491.5874938964844,0.987,0.0,0.876,0.124,490.5625,493.75,489.2000122070313,4640552.0
2014-12-31,493.1375122070313,0.9977,0.004,0.873,0.123,488.75,494.7374877929688,487.5,6968808.0
2015-01-01,493.6000061035156,0.9943,0.0,0.881,0.119,492.2374877929688,495.5,489.2250061035156,2002764.0
2015-01-02,503.2999877929688,0.9825,0.014,0.891,0.094,493.0,504.7625122070313,493.0,6778320.0
2015-01-05,498.9750061035156,0.9746,0.047,0.844,0.109,502.4750061035156,507.5,494.375,9937024.0
2015-01-06,488.5499877929688,0.9904,0.0,0.846,0.154,495.0,496.25,483.5249938964844,9667316.0
2015-01-07,490.8875122070313,0.9933,0.033,0.788,0.18,491.25,493.6875,487.5,7249916.0
2015-01-08,493.3624877929688,0.9901,0.044,0.842,0.114,496.3999938964844,499.25,487.5,13564920.0
2015-01-09,518.6124877929688,0.9999,0.012,0.902,0.087,495.0249938964844,527.25,478.2625122070313,44863328.0
2015-01-12,528.9874877929688,0.9985,0.046,0.832,0.122,523.0,529.7999877929688,518.75,12758888.0
2015-01-13,522.2249755859375,0.9984,0.031,0.786,0.183,526.9500122070312,526.9500122070312,518.75,8801236.0
2015-01-14,532.1624755859375,0.9998,0.006,0.803,0.191,524.625,533.25,523.1500244140625,9921260.0
2015-01-15,533.5625,0.9938,0.003,0.888,0.11,533.7999877929688,538.2000122070312,528.0625,8342452.0
2015-01-16,529.5750122070312,0.9491,0.02,0.915,0.065,537.0,540.0,528.0,6690960.0
2015-01-19,525.625,0.9946,0.013,0.855,0.131,530.0,533.0875244140625,523.6500244140625,4087744.0
2015-01-20,531.0499877929688,0.9758,0.04,0.804,0.156,526.75,533.25,525.3624877929688,6804504.0
2015-01-21,542.4749755859375,0.9891,0.008,0.873,0.12,532.875,543.9874877929688,529.5,8494908.0
2015-01-22,549.1124877929688,0.9501,0.04,0.849,0.111,543.7000122070312,550.75,540.3250122070312,9958396.0
2015-01-23,553.7625122070312,0.998,0.019,0.814,0.167,550.0,556.25,541.2750244140625,9486328.0
2015-01-27,534.125,0.9791,0.011,0.871,0.117,555.25,555.25,532.5250244140625,13739968.0
2015-01-28,536.1375122070312,0.9738,0.006,0.899,0.095,537.5,538.7000122070312,532.5750122070312,13134356.0
2015-01-29,536.375,0.9915,0.017,0.844,0.14,536.25,537.4749755859375,531.9000244140625,15369424.0
2015-01-30,535.4749755859375,0.9905,0.014,0.809,0.176,540.375,540.6375122070312,531.7374877929688,10833744.0
2015-02-02,534.2125244140625,0.9245,0.042,0.855,0.103,535.375,538.0,531.5125122070312,8702540.0
2015-02-03,530.2249755859375,0.9558,0.027,0.845,0.128,534.2125244140625,534.9874877929688,525.5,5265956.0
2015-02-04,535.7125244140625,0.9826,0.009,0.915,0.076,534.9749755859375,537.5,531.5999755859375,5160016.0
2015-02-05,548.4500122070312,0.9843,0.009,0.902,0.09,537.7000122070312,555.0,537.0,11875936.0
2015-02-06,557.625,0.9895,0.0,0.897,0.103,551.25,561.9500122070312,547.125,7453728.0
2015-02-09,562.2249755859375,0.9756,0.0,0.852,0.148,550.0,563.5,550.0,6536868.0
2015-02-10,569.5750122070312,0.9652,0.0,0.868,0.132,560.75,574.5,560.25,8516920.0
2015-02-11,571.2125244140625,0.9964,0.011,0.902,0.088,570.125,573.2999877929688,564.0625,5796972.0
2015-02-12,577.7999877929688,0.9935,0.0,0.874,0.126,570.75,580.4874877929688,568.25,6287536.0
2015-02-13,574.0250244140625,0.891,0.025,0.845,0.13,574.9000244140625,581.6749877929688,571.5,5657516.0
2015-02-16,569.6875,0.9997,0.002,0.907,0.091,570.0750122070312,576.7249755859375,566.3125,6244276.0
2015-02-18,574.125,0.9896,0.018,0.846,0.136,572.6375122070312,576.2374877929688,564.5374755859375,8613764.0
2015-02-19,581.1749877929688,0.9709,0.022,0.873,0.105,573.5,583.5,573.0125122070312,9673624.0
2015-02-20,570.7750244140625,-0.7543,0.067,0.886,0.047,582.125,584.0,569.2249755859375,6971628.0
2015-02-23,566.4000244140625,0.9022,0.011,0.921,0.068,575.0,577.2999877929688,562.0250244140625,5090488.0
